STEP 1:
* sole
* superpower
* pragmatism
* unilateralism
* insisted
* opposed
* flashing
* carrot
* stick
* threat
* trigger
* arms
* race
* product
* Cold
* War
* era
* binding
* force
* scrapped
* attacking
* preventing
* genuinely
* securing
* spying
* doorstep
* host
* right
* protect
* yard
* responsibility
* detained
* firm
* position
* deterred
* compelled
* apology
* retaliate
* human
* rights
* trade
* Olympics
* hosting
* issues
* immediate
* interests
* pragmatism
* unilateralism
* condemnation
* freeze
* strongly
* objected
* concrete
* enforcement
* plan
* revision
* security
* economy
* globalization
* freedom
* orders
* troubles
* sympathy
* support
* terrorist
* acts
* war
* century
* major
* force
* anti-terrorism
* capability
* global
* hostile
* regime
* enemy
* friend
* attitude
* multilateral
* diplomacy
* unilateralism
* frontline
* state
* fight
* terrorism
* sanctions
* aid
* responsible

SUMMARY:
The United States, as the world's sole superpower, has adopted a foreign policy of pragmatism and unilateralism under the Bush administration. Despite international opposition, the US has insisted on deploying the National Missile Defense System, claiming it will not pose a threat to international security. The US has also refused to enforce the Kyoto Protocol and has let the Comprehensive Test Ban Treaty "freeze" in the Senate. The Bush administration has used a carrot-and-stick approach to persuade other countries to accept its policies, often ignoring international treaties and organizations that restrict its freedom. In the fight against terrorism, the US has demanded that other countries stand behind it, deciding which countries are its enemies or friends based on their attitude towards it. The US has practiced pragmatism in its treatment of Pakistan, a frontline state in the fight against terrorism. END OF SUMMARY.
