STEP 1:
* Urges
* Restrictions
* Assault
* Weapons
* Magazines
* Part
* Control
* Plan
* Stiff
* Opposition
* Rights
* Advocates
* Lawmakers
* Addressing
* Pervasive
* Violence
* Entertainment
* Video
* Game
* Industries
* President's
* Plan
* Did
* Depth
* Measures
* Access
* Health
* Services
* Improve
* Safety
* America's
* Schools
* Immediately
* Signed
* Nearly
* Unilaterally
* Directed
* Federal
* Agencies
* Share
* Information
* Background
* Check
* System
* Ordered
* Centers
* Disease
* Control
* Research
* Causes
* Require
* Law
* Enforcement
* Trace
* Criminal
* Investigations
* Steps
* Controversial
* Elements
* Proposals
* Congress
* Pass
* Universal
* Background
* Checks
* Shows
* Private
* Sales
* Exemptions
* Transfers
* Family
* Members
* Situations
* Administration
* Committing
* Committed
* Assault
* Intends
* Target
* Local
* Officials
* Vowed
* Resist
* Action
* National
* Rifle
* Association
* Launch
* Campaign
* Group's
* Called
* Elitist
* Hypocrite
* Daughters
* Critical
* Install
* Armed
* Security
* Schools
* Address
* Security
* Urging
* Helping
* Complete
* Emergency
* Plans
* Initiative
* Hiring
* Officers
* Mental
* Health
* Professionals
* Training
* Teachers
* Recognize
* Issues
* Young
* People
* Beef
* Coverage
* Action
* Committees
* Jurisdiction
* Review
* Recommendations
* Senate
* Passes
* Bill
* We'll
* Take
* Look
* Mixed
* Response
* Accused
* Undermine
* Americans'
* Constitutional
* Bear
* Arms
* Focusing
* Keeping
* Hands
* Criminals
* Mentally
* Ill
* Nothing
* Proposing
* Stopped
* Massacre
* Targeting
* Amendment
* Rights
* Law-Abiding
* Citizens
* Addressing
* Underlying
* Causes
* Violence
* Leader
* Options
* Table
* Guns
* Require
* Finger
* Pull
* Trigger
* Sad
* Young
* Man
* Clearly
* Haunted
* Demons
* Law
* Saved
* Children
* Elementary
* Terror
* Misguided
* Killings
* America
* Committed
* Handguns
* Assault
* Weapons
* Administration
* Intends
* Target
* END OF STEP 1

SUMMARY: President Obama urged new restrictions on assault weapons and magazines as part of his gun control plan. He faced stiff opposition from gun rights advocates and Republican lawmakers. The president's plan did not address the pervasive violence in the entertainment and video game industries in depth, but it did propose measures to improve access to mental health services and safety in America's schools. Obama immediately signed nearly two dozen executive actions unilaterally, including directives for federal agencies to share information with the background check system and for the Centers for Disease Control to research the causes of gun violence. The most controversial elements of the president's proposals are the ones that require congressional action, such as universal background checks for gun shows and private sales, and a ban on assault weapons and high-capacity magazines. The administration is committing to these actions despite resistance from local officials and the National Rifle Association, who have criticized the president's stance on gun control. Obama's plan also addresses school security and mental health training for teachers. The response to the president's plan has been mixed, with some lawmakers accusing him of undermining Americans' constitutional right to bear arms, while others support the need to address the underlying causes of gun violence and improve school safety. 
END OF SUMMARY.
