STEP 1:
* Urges
* Restrictions
* Assault
* Weapons
* Magazines
* Part
* Control
* Plan
* Facing
* Opposition
* Rights
* Advocates
* Lawmakers
* Called
* Addressing
* Pervasive
* Violence
* Entertainment
* Video
* Industries
* President's
* Plan
* Did
* Address
* Issues
* Depth
* Range
* Measures
* Improve
* Access
* Health
* Services
* Improve
* Safety
* America's
* Schools
* Speaking
* House
* Said
* Would
* Use
* Whatever
* Weight
* Holds
* Proposals
* Passed
* There's
* Even
* Single
* Life
* Saved
* Then
* Obligation
* Try
* Comes
* Protecting
* Vulnerable
* Must
* Right
* Joined
* Children
* Wrote
* White
* House
* Following
* Connecticut
* Mass
* Shooting
* Killed
* Administration
* Faced
* Criticism
* Involving
* Children
* Program
* Positioned
* Off
* Side
* Though
* Discussions
* Address
* Entertainment
* Video
* Game
* Industries
* Plan
* Did
* Address
* Issues
* Depth
* Calls
* Legislation
* Bar
* Possession
* Importation
* Armor-piercing
* Bullets
* Require
* Criminal
* Background
* Checks
* Nearly
* Sales
* Directed
* Federal
* Agencies
* Share
* Information
* Background
* Check
* System
* Proposed
* Rules
* Enforcement
* Background
* Checks
* Returning
* Seized
* Ordered
* Centers
* Disease
* Control
* Research
* Causes
* Required
* Enforcement
* Trace
* Guns
* Criminal
* Investigations
* Steps
* Committing
* Billion
* Hiring
* Officers
* Pass
* Trafficking
* Laws
* Prohibit
* Straw
* Purchasing
* Earning
* Response
* Lawmakers
* Accused
* Undermine
* Americans'
* Constitutional
* Bear
* Arms
* Focusing
* Keeping
* Guns
* Hands
* Criminals
* Mentally
* Ill
* Nothing
* Proposing
* Stopped
* Massacre
* Sandy
* Hook
* Targeting
* Amendment
* Rights
* Law-abiding
* Citizens
* Addressing
* Real
* Underlying
* Causes
* Violence
* Options
* Table
* Guns
* Require
* Finger
* Pull
* Trigger
* Sad
* Young
* Man
* Haunted
* Demons
* Gun
* Law
* Saved
* Children
* Sandy
* Hook
* Elementary
* Terror
* Groups
* Effort
* Impose
* Control
* Measures
* Misguided
* Noting
* Killings
* America
* Committed
* Handguns
* Assault
* Weapons
* Administration
* Intends
* Target
* Local
* Officials
* Vowed
* Resist
* Federal
* Action
* Rifle
* Association
* Launch
* Major
* Called
* Elitist
* Hypocrite
* Daughters'
* Security
* Critical
* Rifle's
* Plan
* Install
* Armed
* Security
* School
* Address
* School
* Security
* Urging
* Congress
* Help
* Schools
* Complete
* Emergency
* Plans
* Proposing
* Initiative
* Help
* Schools
* Hire
* Resource
* Officers
* Health
* Professionals
* Proposing
* Training
* Teachers
* Recognize
* Health
* Issues
* Beef
* Coverage
* Action
* Spokesman

SUMMARY: President Obama urged new restrictions on assault weapons and magazines as part of a gun control plan. Facing opposition from gun rights advocates and lawmakers, he called for addressing the pervasive violence in entertainment and video games, though his plan did not address these issues in depth. The President proposed a range of measures to improve access to mental health services and enhance safety in America's schools. Speaking at the White House, Obama vowed to use the weight of his office to pass the proposals, stating that there is an obligation to try and save lives. He was joined by children who wrote to the White House after the Connecticut mass shooting that left 20 dead. 

Obama's plan includes steps to improve background checks, share information with federal agencies, and improve gun tracing. He also committed to hiring more police officers and addressing gun trafficking. The proposals have received mixed responses from lawmakers, with some accusing Obama of undermining Americans' constitutional right to bear arms. The National Rifle Association, meanwhile, has criticized the plan and called the President an elitist hypocrite. The White House plan also addresses school security, urging Congress to help schools improve emergency plans and hire more resource officers and mental health professionals. 

END OF SUMMARY.
