STEP 1:
* Criticizes
* Odious
* Surprised
* Mildly
* Objected
* Impression
* Writers
* Simply
* Used
* Old
* Drafts
* Nothing
* Occurred
* Occurred
* International
* Community
* Closed
* Ranks
* Battle
* Terrorism
* Poor
* Regarding
* Independence
* Freedom
* Media
* Chechnya
* Demonstrated
* Little
* Respect
* Basic
* Credible
* Reports
* Serious
* Violations
* Including
* Numerous
* Extrajudicial
* Killings
* Government
* Chechen
* Fighters
* Portrayed
* Conflict
* Against
* International
* Terrorists
* Endorsed
* View
* Pointing
* Rebel
* Leaders
* Shamil
* Basayev
* Jordanianborn
* Omar
* Ibn
* Khattab
* Believed
* Financial
* Ties
* Osama
* Bin
* Ladens
* Alqaida
* Terrorist
* Network
* However
* Noted
* Rebels
* International
* Ties
* Criticized
* Russian
* Military
* Police
* Abuse
* Civilians
* Criticism
* Toned
* Down
* Greatly
* Became
* Enthusiastic
* Member
* Antiterrorist
* Coalition
* Sharing
* Intelligence
* Information
* Opening
* Airspace
* Humanitarian
* Flights
* Giving
* Green
* Light
* Military
* Deployment
* Central
* Asia
* Reflected
* Efforts
* Certain
* Circles
* Object
* New
* Partnership
* Against
* International
* Terrorism
* Persistently
* Tried
* Reanimate
* Chechen
* Problem
* Again
* Irritant
* Dialogue
* Suggested
* Judging
* Rights
* Records
* Investigate
* Situation
* Home
* Including
* Governments
* Failure
* Ratify
* International
* Human
* Rights
* Agreements
* Death
* Penalty
* Introduced
* Moratorium
* Capital
* Punishment
* Prerequisite
* Joining
* Council
* Europe

SUMMARY: The Foreign Ministry strongly criticized the U.S. State Department's report on Russia's human rights record, particularly its "odious" section on Chechnya. The Ministry expressed surprise and disappointment at the report, suggesting that its authors relied on outdated information and failed to acknowledge Russia's efforts in the international battle against terrorism post-9/11. While the U.S. has acknowledged the presence of international terrorists in Chechnya, it has also criticized Russian military and police abuse of civilians, although this criticism lessened after Russia joined the anti-terrorist coalition. The Ministry accused certain U.S. circles of attempting to undermine the new partnership by persistently highlighting the "Chechen problem." It also called on the U.S. to address its own human rights issues, including the failure to ratify international agreements and the use of the death penalty. Russia demonstrated its commitment to human rights by introducing a moratorium on capital punishment in 1996 as a prerequisite for joining the Council of Europe. END OF SUMMARY.
