STEP 1:
* Criticizes
* Odious
* Surprised
* Mildly
* Objected
* Impression
* Writers
* Simply
* Used
* Old
* Drafts
* Nothing
* Occurred
* Occurred
* International
* Community
* Closed
* Ranks
* Battle
* Terrorism
* Poor
* Regarding
* Independence
* Freedom
* Media
* Chechnya
* Demonstrated
* Respect
* Basic
* Credible
* Reports
* Serious
* Violations
* Numerous
* Extrajudicial
* Killings
* Government
* Chechen
* Fighters
* Portrayed
* Conflict
* War
* International
* Terrorists
* Endorsed
* View
* Rebel
* Leaders
* Shamil
* Basayev
* Jordanianborn
* Omar
* Ibn
* Khattab
* Believed
* Financial
* Ties
* Osama
* Bin
* Ladens
* Alqaida
* Terrorist
* Network
* Noted
* Rebels
* International
* Ties
* Criticized
* Russian
* Military
* Police
* Abuse
* Civilians
* Criticism
* Toned
* Down
* Greatly
* Became
* Enthusiastic
* Member
* Antiterrorist
* Coalition
* Sharing
* Intelligence
* Information
* Opening
* Airspace
* Humanitarian
* Flights
* Giving
* Green
* Light
* Military
* Deployment
* Central
* Asia
* Reflected
* Efforts
* Certain
* Circles
* Object
* New
* Partnership
* Against
* International
* Terrorism
* Persistently
* Tried
* Reanimate
* Chechen
* Problem
* Again
* Irritant
* Russianamerican
* Dialogue
* Suggested
* Judging
* Rights
* Records
* Investigate
* Situation
* Home
* Including
* Governments
* Failure
* Ratify
* International
* Human
* Rights
* Agreements
* Death
* Penalty
* Introduced
* Moratorium
* Capital
* Punishment
* Prerequisite
* Joining
* Council
* Europe

SUMMARY: The Russian Foreign Ministry strongly criticized the U.S. State Department's report on Russia's human rights record, particularly its "odious" section on Chechnya. The Ministry expressed dismay that the report seemed to ignore recent joint efforts in the international battle against terrorism, portraying Russia's actions in Chechnya as a disregard for basic human rights and extrajudicial killings. The U.S. report also noted Russia's poor record on media freedom and independence. In response, the Ministry accused the U.S. of being influenced by "certain circles" opposed to the new U.S.-Russian partnership against international terrorism, and suggested that the U.S. first address its own human rights issues, such as the failure to ratify international agreements and the use of the death penalty. Russia's introduction of a moratorium on capital punishment in 1996 was a significant step towards joining the Council of Europe. The Ministry's statement reflects a strong defense of Russia's actions in Chechnya and a rejection of the U.S. criticism, emphasizing the country's commitment to fighting international terrorism and improving its human rights record. 

END OF SUMMARY.
