STEP 1:
* rights
* gun
* control
* rights
* rights
* rights
* rights
* rights
* controls
* rights
* controls
* rights
* rights
* rights
* rights
* rights
* control
* rights
* controls
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* control
* rights
* controls
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
