STEP 1:
* rights
* gun
* control
* shooting
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* controls
* rights
* rights
* control
* rights
* rights
* rights
* controls
* rights
* controls
* rights
* rights
* rights
* rights
* rights
* rights
* control
* rights
* rights
* rights
* control
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* controls
* rights
* rights
* rights
* control
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* controls
* rights
* rights
* rights
* control
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* control
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
* rights
