STEP 1:
* concern
* poor
* disdain
* wrath
* guilty
* excessive
* failed
* deteriorated
* denied
* restrictive
* controversial
* independence
* undermined
* confidence
* committed
* advancing
* impeachment
* concern
* objectively
* critique
* discharge
* compliance
* improvement
* promised
* unfair
* self-interest
* honest

SUMMARY:
Thirty-two NGOs have suspended engagements with the Malaysian Human Rights Commission (Suhakam) for 100 days, citing the government's poor response to Suhakam's recommendations. The NGOs are concerned that the government has largely ignored Suhakam's reports, including the Kesas report, which found the police guilty of using excessive force during a mass anti-government gathering. The government's failure to adhere to Suhakam's recommendations creates the impression that Suhakam is nothing but "a mere public relations tool". The NGOs also lament the decline of human rights in Malaysia, citing increasing numbers of people detained without trial and restrictions to free speech and expression. The controversial appointments to Suhakam, including the new chairperson and retired civil servants, have raised concerns about the commission's independence and commitment to protecting civil liberties. The NGOs will monitor Suhakam's performance and review their position after the 100-day period. END OF SUMMARY.
