STEP 1:
* reelection
* onslaught
* enemies
* enmity
* joking
* infections
* scoffed
* horrible
* people
* going
* saying
* Man
* doing
* good
* job
* accomplishments
* devoted
* skewering
* didn't
* sadistic
* vicious
* hateful
* sinister
* ridiculed
* labeling
* dumb
* son
* bitch
* encouraged
* boo
* reporters
* dishonest
* denounced
* athletes
* knelt
* anthem
* anarchists
* Democrats
* Everything
* tell
* dishonest
* Ocasio-Cortez
* doesn't
* clue
* threatened
* D.C.
* Mayor
* Muriel
* Bowser.
* ripped
* statue
* watching
* television
* going
* nice
* money
* federal
* government
* going
* nice
* expensive
* Mayor
* Bowser
* president
* ethnic
* attacks
* foreigners
* challenged
* loyalty
* naturalized
* American.
* directed
* slurs
* insinuations
* groups.
* called
* Kung
* Flu.
* railed
* undocumented
* immigrants
* vowed
* abolish
* DACA.
* pitted
* black
* Americans
* Latin
* Americans
* claiming
* hollowed
* middle
* class
* including
* black
* middle
* class
* borders.
* compared
* murders
* Baltimore
* Detroit
* Guatemala
* El
* Salvador.
* speculated
* trouble
* Minneapolis
* George
* Floyd
* protests
* aren't
* nation.
* described
* hypothetical
* invader
* It's
* o'clock
* tough
* hombre
* breaking
* window
* young
* woman
* husband
* away.
* president
* ethnic
* attacks
* foreigners.
* challenged
* loyalty
* naturalized
* American.
* Rep.
* Ilhan
* Omar
* involved
* Biden
* government
* telling
* run
* country.
* booed
* went
* vote
* Biden
* vote
* Omar
* deciding
* fate
* country.
* hatred
* appealing
* explicitly
* violence.
* dismissed
* immigrants
* criminal
* records
* animals
* praised
* Immigration
* Customs
* Enforcement
* agents
* start
* swinging
* extended
* argument
* Americans
* involved
* Floyd
* protests.
* journalists
* protesters
* thugs.
* encouraged
* followers
* matters
* hands.
* arms
* nice
* nice.
* sending
* troops
* put
* domestic
* unrest.
* offer
* protesters
* claimed
* six-block
* section
* Seattle.
* urged
* governor
* Jay
* Inslee
* attack
* protesters
* Inslee
* act
* nice
* nice
* watching
* disaster
* claimed
* flight
* Tulsa
* Republican
* congressman
* Let
* simmer
* radical
* left
* Democrats
* nation.
* offers
* term.
* lies
* hatred
* demagoguery
* subversion
* constitutional
* government.
* violence.
* hiding
* intent
* accelerate
* destruction
* America.
* running

SUMMARY: Trump relaunched his reelection campaign with a rally in Tulsa, Oklahoma, on Saturday night. However, instead of focusing on his accomplishments or plans for a second term, he devoted his speech to stoking enmity and hatred. He joked about the coronavirus pandemic, belittling the loss of life, and shrugging off the need for testing or precautions. Trump's speech was rife with ethnic slurs and attacks on foreigners, naturalized Americans, and political opponents. He insulted reporters, athletes, and protesters, and encouraged violence against those causing unrest. The president threatened to send troops to Seattle to put down protests and took pleasure in the prospect of teaching the city a lesson. Trump's reelection campaign is built on strife, demagoguery, and the subversion of constitutional government. He is running on a platform of hatred and division, appealing to his supporters' worst instincts. Trump offers no vision for the future but instead promises more of the same: lies, hatred, and the destruction of America as we know it.
END OF SUMMARY.
