STEP 1:
* controversial
* criticism
* discrimination
* backlash
* focal
* compelling
* infringing
* veto
* remedy
* intense
* debate
* split
* complicated
* generational
* gap
* tolerance
* discriminatory
* stifle
* reject
* opposition
* falsely
* significant
* expansion

SUMMARY:
Arkansas Governor Asa Hutchinson has urged state lawmakers to revise a controversial religious freedom bill, which critics argue could allow discrimination based on sexual orientation. The bill, which prohibits state and local governments from infringing upon someone's religious beliefs without a compelling interest, has sparked intense debate and backlash nationwide. Hutchinson wants to strike the "right balance" and ensure the bill more closely mirrors a 1993 federal law. The governor faces pressure from top employers, including Wal-Mart, and the Human Rights Campaign, who argue the measure is discriminatory and would stifle economic development. The White House has also reiterated its opposition to similar legislation in Indiana, calling it a "significant expansion" of current law. END OF SUMMARY.
