STEP 1: 
* Pride
* Support
* Belief
* Beacon
* Sacred
* Protect
* Strength
* Unity
* Inclusion
* Equity
* Opportunity
* Protect
* Drive
* Success
* Heritage
* Welcome
* Trust
* Education
* Empower
* Demonize
* Complicated
* Cynical
* Campaign
* Clear
* Fear
* Indictment
* Status
* Calling
* Division
* Demonization
* Competitive

SUMMARY: Chicago's mayor expresses *pride* in the city's unwavering *support* for its immigrant and refugee communities, rooted in the *belief* that diversity is a source of strength. This stance aligns with the city's history as a *beacon* of hope and its commitment to protecting the values that make it unique. To uphold these values, Chicago has passed the Accountability on Communication and Transparency Ordinance, strengthening the Welcoming City Ordinance established decades ago. These measures prohibit ICE from accessing local law enforcement resources for immigration enforcement and ensure compliance reporting and legal guidance for public facilities. Chicago reaffirms its stance against the *demonization* of immigrants and acknowledges the *complications* of immigration policy. The mayor criticizes the current administration's *cynical campaign* against immigrants and refugees, emphasizing the need for a *clear* and welcoming approach to immigration, free from *fear* of arrests. Chicago aims to safeguard its communities, maintain its status as a Welcoming City, and uphold the values of *unity*, *inclusion*, *equity*, and *opportunity*. The city recognizes the contributions of immigrants in driving its *success* and preserving its rich *heritage*. Chicago will continue to *welcome* its newest residents, foster *trust*, and provide *education* and *empowerment*. The mayor concludes by highlighting Chicago's commitment to standing up for its neighbors and calling out *division* and *demonization*. These values, the mayor asserts, are integral to Chicago's *competitive* edge and its reputation as one of the best cities in the world. END OF SUMMARY.
