STEP 1:
* movement
* standoff
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
* movement
