STEP 1:
* good
* guys
* save
* lives
* thug
* perpetrator
* good
* guy
* guns
* save
* lives
* mere
* seconds
* stop
* potential
* mass
* murderer
* knife-wielding
* anti-Semite
* thug
* fortunate
* perpetrator
* hadn’t
* brought
* firearm
* killer
* targeted
* yeshiva
* Jersey
* City
* earlier
* good
* guys
* guns
* good
* guy
* guns
* save
* lives
* bad
* laws
* now
* pursued
* nationally
* Democrats
* accomplished
* stop
* mass
* shooter
* guess
* guy
* probably
* broken
* law
* carried
* firearm
* church
* illegal
* killer
* hand
* wholly
* certain
* undeterred
* allowing
* people
* pass
* ongoing
* criminal-background
* checks
* take
* state-mandated
* training
* courses
* bring
* guns
* church
* school
* move
* generates
* tremendous
* hostility
* gun-control
* advocates
* do
* something
* gun
* violence
* learned
* liberal
* vernacular
* euphemism
* inhibit
* law-abiding
* citizens
* owning
* guns
* clarified
* constitutional
* right
* protect
* oneself
* bigoted
* killers
* helping
* bigoted
* killers
* irrational
* moderate
* believe
* Second
* Amendment
* right
* self-defense
* primary
* canon
* law
* nature
* panacea
* problem
* deranged
* people
* shooting
* churches
* schools
* argument
* guns
* rarely
* stop
* events
* misleading
* considers
* high-profile
* mass
* shootings
* happen
* gun-free
* zones
* concealed
* carriers
* law-abiding
* citizens
* country
* impossible
* quantify
* presence
* good
* guys
* dissuades
* murders
* shooters
* prefer
* soft
* targets
* gun
* hands
* citizen
* stop
* murderers
* mitigate
* damage
* inflict
* incidents
* mind
* shooting
* First
* Baptist
* Church
* Sutherland
* Spring
* Texas
* Stephen
* Willeford
* grabbed
* AR-15
* shot
* mass
* killer
* damage
* case
* Jeanne
* Assam
* congregant
* security
* volunteer
* New
* Life
* Church
* Colorado
* Springs
* dropped
* murderer
* killed
* people
* churches
* chances
* caught
* mass
* shooting
* rare
* downside
* allowing
* congregations
* govern
* security
* forcing
* church
* arm
* Mormon
* Church
* banned
* firearms
* places
* worship
* states
* compelling
* millions
* Americans
* sit
* defenseless
* York
* Orthodox
* Jews
* increasingly
* target
* violence
* Assams
* Willefords
* Wilsons
* allowed
* Draconian
* laws
* virtually
* impossible
* normal
* people
* practice
* right
* self-defense
* Using
* history
* precedent
* Jews
* limitation
* offensive
* triumphs
* state
* Israel
* chief
* reason
* anti-Semites
* detest
* ferocity
* Jews
* asked
* permission
* exist
* picked
* guns
* defend
* United
* States
* place
* world
* Jews
* blessed
* inherent
* right
* self-protection
* great
* Zionist
* Ze’ev
* Jabotinsky
* implored
* people
* arm
* early
* century
* slogans
* notion
* embraced
* United
* States
* Apparently
* Texas


SUMMARY:
The recent incident at the West Freeway Church of Christ in Texas highlights the importance of good guys with guns in saving lives. Jack Wilson, a 71-year-old security volunteer, stopped a potential mass murderer within seconds. Despite the fact that Texas governor Greg Abbott has signed a bill allowing licensed gun owners to carry their weapons into places of worship, gun control advocates remain hostile to the idea. They argue that guns rarely stop mass shootings and that allowing guns in places of worship will only cause more harm. However, the author points out that most mass shootings occur in gun-free zones and that concealed carriers are law-abiding citizens. The presence of good guys with guns can also deter potential shooters and mitigate the damage inflicted. The right to self-defense is a fundamental principle, and allowing congregations to govern their own security is a sensible approach. Draconian gun laws in states like New York leave law-abiding citizens defenseless and vulnerable to attacks. The Jewish community, in particular, should find these limitations offensive given their history of persecution. The state of Israel and the Zionist movement have long advocated for the right to self-defense, and this notion should be embraced in the United States as well. The good guys with guns are a testament to the importance of the Second Amendment and the right to protect oneself and others. 

END OF SUMMARY.
